id,day,author,problem,language,ac,len,word,source,token,time,memory,status
77900575,2020-04-24 13:00:00,both_stars,265B - Roadside Trees (Simplified Edition),Python 3,Accepted,3,42,"s = 0 ; c = 0 for  _  in   "" "" * int ( input ()): a = int ( input ()); s += abs ( c - a )+ 2 ; c = a print ( s - 1 )",pln pun lit pun pln pun lit kwd pln kwd pln str pun pln pun pln pun pln pun pln pun pln pun pln pun pln pun pln pun pln pun lit pun pln pun pln kwd pun pln pun lit pun,498 ms,200 KB,265
54170924,2019-05-15 13:59:00,vjudge5,266B - Queue at the School,Python 3,Accepted,3,32,"t = int ( input ()[ 2 :]); s = input () while  t : s = s . replace ( 'BG' , 'GB' ); t -= 1 print ( s )",pln pun pln pun pln pun lit pun pln pun pln pun kwd pln pun pln pun pln pun pln pun str pun str pun pln pun lit kwd pun pln pun,218 ms,0 KB,266
36358031,2018-03-17 18:23:00,saran7188,268B - Buttons,Python 3,Accepted,2,18,a = int ( input ()) print ( a *( a * a + 5 )// 6 ),pln pun pln pun pln pun kwd pun pln pun pln pun pln pun lit pun lit pun,156 ms,6900 KB,268
50344808,2019-02-23 08:42:00,startsimple,269B - Greenhouse Effect,Python 3,Accepted,5,77,"n ,  m  =  map ( int ,  input (). split ()) t  =   [ int ( input (). split ()[ 0 ])   for  i  in  range ( n )] p  =   [ 0 ]   *   ( m  +   1 ) for  i  in  t :  p [ i ]   =  max ( p [ 1 : i + 1 ])+ 1 print ( n  -  max ( p ))",pln pun pln pun pln pun pln pun pln pun pln pun pln pun pln pun pln pun pln pun pln pun lit pun pln kwd pln kwd pln pun pln pun pln pun pln pun lit pun pln pun pln pun pln pun pln lit pun kwd pln kwd pln pun pln pun pln pun pln pun pln pun pln pun lit pun pln pun lit pun lit kwd pun pln pun pln pun pln pun,778 ms,700 KB,269
58967980,2019-08-17 21:45:00,abhirock753,270B - Multithreading,Python 3,Accepted,5,48,"n  =  int ( input ()) t  =  list ( map ( int  ,  input (). split ())) i = n - 1 while  t [ i ]   >  t [ i - 1 ]   :  i = i - 1 print   ( i )",pln pun pln pun pln pun pln pun pln pun pln pun pln pun pln pun pln pun pln pun pln pun lit kwd pln pun pln pun pln pun pln pun pln pun lit pun pln pun pln pun pln pun lit kwd pln pun pln pun,310 ms,7200 KB,270
4132505,2013-07-22 08:23:00,stevenkplus,271B - Prime Matrix,Python 3,Accepted,23,226,"maxn  =   100100 ar  =   [ 1   for  i  in  range ( maxn )] ar [ 0 ],  ar [ 1 ]   =   0 ,   0   for  i  in  range ( 2 ,  maxn ):    if  ar [ i ]:      for  j  in  range ( i ,   ( maxn  -   1 )   //  i  +   1 ):       ar [ i  *  j ]   =   0   dst  =  maxn d  =   [ dst  for  i  in  range ( maxn )]   for  i  in  reversed ( range ( maxn )):    if  ar [ i ]:  dst  =   0   d [ i ]   =  min ( d [ i ],  dst )   dst  +=   1   n ,  m  =  map ( int ,  input (). split ()) g  =   [[ int ( x )   for  x  in  input (). split ()]   for  _  in  range ( n )] g  =   [[ d [ x ]   for  x  in  y ]   for  y  in  g ] tmpsharon  =  min ([ sum ( x )   for  x  in  g ]   +   [ sum ( x )   for  x  in  zip (* g )]) print ( tmpsharon )  ",pln pun pln lit pln pun pln pun lit pln kwd pln kwd pln pun pln pun pln pun lit pun pln pun lit pun pln pun pln lit pun pln lit pln kwd pln kwd pln pun lit pun pln pun pln kwd pln pun pln pun pln kwd pln kwd pln pun pln pun pln pun pln pun pln lit pun pln pun pln pun pln lit pun pln pun pln pun pln pun pln pun pln lit pln pln pun pln pln pun pln pun pln kwd pln kwd pln pun pln pun pln kwd pln kwd pln pun pln pun pln pun pln kwd pln pun pln pun pln pun pln lit pln pun pln pun pln pun pln pun pln pun pln pun pln pun pln pun pln lit pln pln pun pln pun pln pun pln pun pln pun pln pun pln pun pln pun pln pun pln pun pln kwd pln kwd pln pun pln pun pln kwd pln kwd pln pun pln pun pln pun pln pun pln pun pln pun pln kwd pln kwd pln pun pln kwd pln kwd pln pun pln pun pln pun pln pun pln pun pln kwd pln kwd pln pun pln pun pln pun pln pun pln pun pln kwd pln kwd pln pun pln pun kwd pun pln pun pln,484 ms,7400 KB,271
17011854,2016-03-29 02:34:00,Asad_Alwadi,272B - Dima and Sequence,Python 3,Accepted,6,66,n = int ( input ()) x =[ bin ( int ( i )). count ( '1' )   for  i  in  input (). split ()] s = 0 for  i  in  range ( max ( x )+ 1 ):     s = s + x . count ( i )*( x . count ( i )- 1 ) print ( int ( s / 2 )),pln pun pln pun pln pun pln pun pln pun pln pun pln pun pln pun str pun pln kwd pln kwd pln pun pln pun pln pun lit kwd pln kwd pln pun pln pun pln pun lit pun pln pun pln pun pln pun pln pun pln pun pln pun pln pun pln pun lit pun kwd pun pln pun pln pun lit pun,530 ms,11200 KB,272
32560674,2017-11-22 22:56:00,yugle7,272D - Dima and Two Sequences,Python 3,Accepted,6,66,n = int ( input ()) x =[ bin ( int ( i )). count ( '1' )   for  i  in  input (). split ()] s = 0 for  i  in  range ( max ( x )+ 1 ):     s = s + x . count ( i )*( x . count ( i )- 1 ) print ( int ( s / 2 )),pln pun pln pun pln pun pln pun pln pun pln pun pln pun pln pun str pun pln kwd pln kwd pln pun pln pun pln pun lit kwd pln kwd pln pun pln pun pln pun lit pun pln pun pln pun pln pun pln pun pln pun pln pun pln pun pln pun lit pun kwd pun pln pun pln pun lit pun,998 ms,19600 KB,273
36524925,2018-03-23 11:35:00,vjudge3,275B - Convex Shape,Python 3,Accepted,39,318,"n ,  m  =  map ( int ,  input (). split ()) z  =   [[]   for  i  in  range ( n + 1 )]   for  i  in  range ( n ):     a  =  input ()      for  j  in  a :         z [ i ]. append ( j )   def  solve ( n ,  m ):      for  i  in  range ( n ):         cnt  =   0          for  j  in  range ( 1 ,  m ):              if  z [ i ][ j ]   !=  z [ i ][ j  -   1 ]:                 cnt  +=   1          if  cnt  >   2 :              return   1          if  cnt  ==   2   and  z [ i ][ 0 ]   ==   'B' :              return   1        for  j  in  range ( m ):         cnt  =   0          for  i  in  range ( 1 ,  n ):              if  z [ i ][ j ]   !=  z [ i - 1 ][ j ]:                 cnt  +=   1          if  cnt  >   2 :              return   1          if  cnt  ==   2   and  z [ 0 ][ j ]   ==   'B' :              return   1      for  i  in  range ( n ):          for  j  in  range ( m ):              if  z [ i ][ j ]   ==   'B' :                  for  x  in  range ( i ,  n ):                      for  y  in  range ( m ):                          if  z [ x ][ y ]   ==   'B' :                              if  z [ i ][ y ]== 'W'   and  z [ x ][ j ]== 'W' :                                  return   1      return   0   print ([ 'YES' , 'NO' ][ solve ( n ,  m )])",pln pun pln pun pln pun pln pun pln pun pln pun pln pun pln pun pln kwd pln kwd pln pun pln pun lit pun pln kwd pln kwd pln pun pln pun pln pun pln pun pln kwd pln kwd pln pun pln pun pln pun pln pun pln pun pln kwd pln pun pln pun pln pun pln kwd pln kwd pln pun pln pun pln pun pln lit pln kwd pln kwd pln pun lit pun pln pun pln kwd pln pun pln pun pln pun pln pun pln pun pln pun pln pun pln lit pun pln pun pln lit pln kwd pln pun pln lit pun pln kwd pln lit pln kwd pln pun pln lit pln kwd pln pun pln pun lit pun pln pun pln str pun pln kwd pln lit pln pln kwd pln kwd pln pun pln pun pln pun pln lit pln kwd pln kwd pln pun lit pun pln pun pln kwd pln pun pln pun pln pun pln pun pln pun pln pun lit pun pln pun pln pun pln lit pln kwd pln pun pln lit pun pln kwd pln lit pln kwd pln pun pln lit pln kwd pln pun lit pun pln pun pln pun pln str pun pln kwd pln lit pln kwd pln kwd pln pun pln pun pln kwd pln kwd pln pun pln pun pln kwd pln pun pln pun pln pun pln pun pln str pun pln kwd pln kwd pln pun pln pun pln pun pln kwd pln kwd pln pun pln pun pln kwd pln pun pln pun pln pun pln pun pln str pun pln kwd pln pun pln pun pln pun str pln kwd pln pun pln pun pln pun str pun pln kwd pln lit pln kwd pln lit pln kwd pun str pun str pun pln pun pln pun pln pun,1902 ms,7200 KB,275
3851651,2013-06-09 21:52:00,nab,276B - Little Girl and Game,Python 3,Accepted,2,33,"s = input (); x = sum ( s . count ( i )% 2for  i  in  s ) print ( ""SFeicrosntd"" [ x % 2 +( x < 1 ):: 2 ])",pln pun pln pun pln pun pln pun pln pun pln pun pln pun lit pln kwd pln pun kwd pun str pun pln pun lit pun pln pun lit pun lit pun,78 ms,0 KB,276
16330773,2016-02-25 16:10:00,Cuellius,277B - Set of Points,Python 3,Accepted,25,148,"def  f ( x ):      return  int ( x  *  x  +   1e7 )      def  g ( x ):      return   - f ( x )      n ,  m  =  map ( int ,  input (). split ())   if ( m  ==   3 ):      if ( n  ==   3 ):          print ( '0 0' )          print ( '1 0' )          print ( '0 1' )      elif ( n  ==   4 ):          print ( '0 0' )          print ( '1 1' )          print ( '10000 0' )          print ( '0 10000' )      else :          print (- 1 ) else :      for  i  in  range ( m ):          print ( i ,  f ( i ))      for  i  in  range ( n  -  m ):          print ( i ,  g ( i ))",kwd pln pun pln pun pln kwd pln pun pln pun pln pun pln lit pun pln kwd pln pun pln pun pln kwd pln pun pln pun pln pun pln pln pun pln pun pln pun pln pun pln pun pln pun pln kwd pun pln pun pln lit pun pln kwd pun pln pun pln lit pun pln kwd pun str pun pln kwd pun str pun pln kwd pun str pun pln kwd pun pln pun pln lit pun pln kwd pun str pun pln kwd pun str pun pln kwd pun str pun pln kwd pun str pun pln kwd pun pln kwd pun lit pun kwd pun pln kwd pln kwd pln pun pln pun pln kwd pun pln pun pln pun pln pun pln kwd pln kwd pln pun pln pun pln pun pln kwd pun pln pun pln pun pln pun,122 ms,0 KB,277
21132271,2016-10-03 12:04:00,Amores,278B - New Problem,Python 3,Accepted,9,87,"I = input s = ' ' . join ( I () for  _  in   '0' * int ( I ())) R = list ( map ( chr , range ( 122 , 96 ,- 1 ))) for  i  in  R : 	 for  j  in  R : 		 if  s . count ( i + j )== 0 : r = i + j for  i  in  R : 	 if  s . count ( i )== 0 : r = i print ( r )",pln pun pln pln pun str pun pln pun pln pun kwd pln kwd pln str pun pln pun pln pun pln pun pln pun pln pun pln pun pln pun lit pun lit pun lit pun kwd pln kwd pln pun pln kwd pln kwd pln pun pln kwd pln pun pln pun pln pun pln pun lit pun pln pun pln pun pln kwd pln kwd pln pun pln kwd pln pun pln pun pln pun lit pun pln pun pln kwd pun pln pun,124 ms,0 KB,278
44933204,2018-10-27 06:26:00,vjudge4,279B - Books,Python 3,Accepted,17,77,"n , t = map ( int , input (). split ())   l = list ( map ( int , input (). split ()))   i , j , s = 0 , 0 , 0   for  j  in  range ( n ):     s += l [ j ]      if  s > t :       s -= l [ i ]       i += 1      print ( n - i )",pln pun pln pun pln pun pln pun pln pun pln pun pln pln pun pln pun pln pun pln pun pln pun pln pun pln pln pun pln pun pln pun lit pun lit pun lit pln kwd pln kwd pln pun pln pun pln pln pun pln pun pln pun pln pln kwd pln pun pln pun pln pln pun pln pun pln pun pln pln pun lit pln kwd pun pln pun pln pun,372 ms,7200 KB,279
46202264,2018-11-25 15:11:00,catch_up,281D - Maximum Xor Secondary,Python 3,Accepted,17,77,"n , t = map ( int , input (). split ())   l = list ( map ( int , input (). split ()))   i , j , s = 0 , 0 , 0   for  j  in  range ( n ):     s += l [ j ]      if  s > t :       s -= l [ i ]       i += 1      print ( n - i )",pln pun pln pun pln pun pln pun pln pun pln pun pln pln pun pln pun pln pun pln pun pln pun pln pun pln pln pun pln pun pln pun lit pun lit pun lit pln kwd pln kwd pln pun pln pun pln pln pun pln pun pln pun pln pln kwd pln pun pln pun pln pln pun pln pun pln pun pln pln pun lit pln kwd pun pln pun pln pun,264 ms,8100 KB,280
46960639,2018-12-13 10:53:00,vjudge2,281B - Nearest Fraction,Python 3,Accepted,5,46,"  from  fractions  import   Fraction x , y , n = map ( int , input (). split ()) z = Fraction ( x , y ). limit_denominator ( n ) print ( z . numerator , z . denominator , sep = '/' )",pln kwd pln kwd pln typ pln pun pln pun pln pun pln pun pln pun pln pun pln pun pln pun typ pun pln pun pln pun pln pun pln pun kwd pun pln pun pln pun pln pun pln pun pln pun str pun,342 ms,1100 KB,281
47026332,2018-12-15 10:08:00,Silky_Littleraisin,282B - Painting Eggs,Python 3,Accepted,3,40,n = int ( input ()) a =( sum ( int ( input (). split ()[ 1 ]) for  _  in ' ' * n )+ 499 )// 1000 print ( 'A' * a + 'G' *( n - a )),pln pun pln pun pln pun pln pun pln pun pln pun pln pun pln pun lit pun kwd pln kwd str pun pln pun lit pun lit kwd pun str pun pln pun str pun pln pun pln pun,3182 ms,1900 KB,282
7190371,2014-07-21 07:10:00,AbdoA2,284B - Cows and Poker Game,Python 3,Accepted,3,32,"n  =  int ( input ()) s  =  input () print ([ s . count ( 'A' ), 1 , 0 ][ min ( s . count ( 'I' ), 2 )])",pln pun pln pun pln pun pln pun pln pun kwd pun pln pun pln pun str pun lit pun lit pun pln pun pln pun pln pun str pun lit pun,124 ms,400 KB,284
54536165,2019-05-23 23:20:00,vjudge2,285B - Find Marble,Python 3,Accepted,6,59,"a , b , c = map ( int , input (). split ()) p = list ( map ( int , input (). split ())) for  i  in  range ( a ):      if  b == c : print ( i ); exit ()     b = p [ b - 1 ] else : print (- 1 )",pln pun pln pun pln pun pln pun pln pun pln pun pln pun pln pun pln pun pln pun pln pun pln pun pln pun kwd pln kwd pln pun pln pun pln kwd pln pun pln pun kwd pun pln pun pln pun pln pun pln pun pln pun lit pun kwd pun kwd pun lit pun,310 ms,7200 KB,285
79755503,2020-05-11 17:36:00,zapdospops,287B - Pipeline,Python 3,Accepted,14,91,"n , k = map ( int , input (). split ()) n , k = n - 1 , k - 1 l = 0 r = k g = k *( k + 1 )// 2 ans =- 1 while  l <= r : 	m =( l + r )// 2 	 if   ( g - m *( m + 1 )// 2 )>= n : 		ans = k - m 		l = m + 1 	 else : 		r = m - 1 print ( ans )",pln pun pln pun pln pun pln pun pln pun pln pun pln pun pln pun pln pun lit pun pln pun lit pln pun lit pln pun pln pln pun pln pun pln pun lit pun lit pln pun lit kwd pln pun pln pun pln pun pln pun pln pun lit pln kwd pln pun pln pun pln pun pln pun lit pun lit pun pln pun pln pun pln pun pln pln pun pln pun lit pln kwd pun pln pun pln pun lit kwd pun pln pun,108 ms,6500 KB,287
4031274,2013-07-06 18:18:00,nab,288B - Polo the Penguin and Houses,Python 3,Accepted,1,32,"n , k = map ( int , input (). split ()); n -= k ; print ( k **~- k * n ** n %( 10 ** 9 + 7 ))",pln pun pln pun pln pun pln pun pln pun pln pun pln pun pln pun kwd pun pln pun pln pun pln pun pln pun lit pun lit pun lit pun,78 ms,100 KB,288
54972055,2019-06-02 12:01:00,MajAK,289B - Polo the Penguin and Matrix,Python 3,Accepted,15,93,"n , m , d = map ( int , input (). split ()) a =[] s = set () for  i  in  range ( n ): 	a += list ( map ( int , input (). split ())) a . sort () mid = a [ len ( a )// 2 ] ans = 0 for  i  in  a : 	x = abs ( i - mid ) 	 if  x % d != 0 : 		 print (- 1 ) 		exit () 	ans += x // d print ( ans )",pln pun pln pun pln pun pln pun pln pun pln pun pln pun pln pun pln pun pln pun kwd pln kwd pln pun pln pun pln pun pln pun pln pun pln pun pln pun pln pun pln pun pln pun pln pun pln pun pln pun pln pun lit pun pln pun lit kwd pln kwd pln pun pln pun pln pun pln pun pln pun pln kwd pln pun pln pun lit pun pln kwd pun lit pun pln pun pln pun pln pun pln kwd pun pln pun,248 ms,400 KB,289
5486342,2013-12-21 14:30:00,yugle7,290B - QR code,Python 3,Accepted,3,28,"t  =   '111111101010101111100101001111111100000100000000001010110001000001101110100110110000011010001011101101110101011001001111101001011101101110101100011000111100101011101100000101010101011010000101000001111111101010101010101010101111111000000001111101111100111100000000100010111100100001011110111111001110111001111111100100001000101100011100111010000101000111010001010011110000110001111110101100000011111111111111111000111001001011000111000010111010011010011010100100101010100010110010110101010000010101100000101010001111101000000000000010100011001101000111101011010101001001111101111000101010001110101101111111000100100001110001000000010011000100110000011010000010001101101001101110010010011011000011101011010001000111101010100110111010100110011101001101000001110110001010010101111000101111111000001000111011100001010110111110000000000001110010110100010100010110111111101000101111000110101011010100000100111010101111100100011011101110101001010000101000111111000101110100011010010010111111011010101110100100011011110110101110000100000100110011001111100111100000111111101101000101001101110010001' x ,  y  =  map ( int ,  input (). split ()) print ( t [ y  +   33   *  x ])",pln pun pln str pln pun pln pun pln pun pln pun pln pun pln pun kwd pun pln pun pln pun pln lit pln pun pln pun,124 ms,100 KB,290
52563264,2019-04-10 14:27:00,jaaguptamme,291B - Command Line Arguments,Python 3,Accepted,5,28,import  shlex s = input (); a = shlex . split ( s ) for  x  in  a :      print ( '<' + x + '>' ),kwd pln pln pun pln pun pln pun pln pun pln pun pln pun kwd pln kwd pln pun pln kwd pun str pun pln pun str pun,421 ms,1800 KB,291
15962619,2016-02-11 22:08:00,ashk43712,292B - Network Topology,Python 3,Accepted,16,112,"n , m = input (). split () n = int ( n ); m = int ( m ) a =[ 0 ]* n for  i  in  range ( 0 , m ): 	x , y = input (). split () 	x = int ( x ); y = int ( y ) 	a [ x - 1 ]+= 1 ; a [ y - 1 ]+= 1 r = ""unknown"" s = set ( a ) if  s =={ 2 }: 	r = ""ring"" if  s =={ 1 , 2 }: 	r = ""bus"" if  s =={ 1 , m }: 	r = ""star"" print ( r , ""topology"" )",pln pun pln pun pln pun pln pun pln pun pln pun pln pun pln pun pln pun pln pun pln pun lit pun pln kwd pln kwd pln pun lit pun pln pun pln pun pln pun pln pun pln pun pln pun pln pun pln pun pln pun pln pun pln pun pln pun pln pun lit pun lit pun pln pun pln pun lit pun lit pln pun str pln pun pln pun pln pun kwd pln pun lit pun pln pun str kwd pln pun lit pun lit pun pln pun str kwd pln pun lit pun pln pun pln pun str kwd pun pln pun str pun,686 ms,400 KB,292
54229588,2019-05-16 11:10:00,Mohamed_Ayman,294B - Shaass and Bookshelf,Python 3,Accepted,13,110,"n  =  int ( input ()) m  =   2 * n  +   1 res  =  set ([( 0 ,   0 )]) for  i  in  range ( n ):     t ,  w  =  map ( int ,  input (). split ())     nxt  =  set ()      for  a ,  b  in  res :          if  a  +  t  <=  m :             nxt . add (( a  +  t ,  b ))          if  b  +  w  <=  m :             nxt . add (( a ,  b  +  w ))     res  =  nxt print ( min ( t  for  t ,  w  in  res  if  t  >=  w ))",pln pun pln pun pln pun pln pun pln lit pun pln pun pln lit pln pun pln pun lit pun pln lit pun kwd pln kwd pln pun pln pun pln pun pln pun pln pun pln pun pln pun pln pun pln pun pln pun pln kwd pln pun pln kwd pln pun pln kwd pln pun pln pun pln pun pln pun pln pun pln pun pln pun pln pun pln kwd pln pun pln pun pln pun pln pun pln pun pln pun pln pun pln pun pln pun pln kwd pun pln pun pln kwd pln pun pln kwd pln kwd pln pun pln pun,467 ms,1400 KB,294
53899830,2019-05-09 11:28:00,Mohamed_Ayman,296B - Yaroslav and Two Strings,Python 3,Accepted,22,301,"n  =  int ( input ()) a  =  input () b  =  input () mod  =  int ( 1e9 + 7 ) x ,  y ,  z  =   1 ,   1 ,   1 for  i  in  range ( n ):      if  a [ i ]   ==   '?'   and  b [ i ]   ==   '?' :         x  =   ( x  *   55 )   %  mod         y  =   ( y  *   55 )   %  mod         z  =   ( z  *   10 )   %  mod      elif  a [ i ]   ==   '?' :         x  =   ( x  *   ( 10   -  int ( b [ i ])))   %  mod         y  =   ( y  *   ( int ( b [ i ])   +   1 ))   %  mod      elif  b [ i ]   ==   '?' :         x  =   ( x  *   ( int ( a [ i ])   +   1 ))   %  mod         y  =   ( y  *   ( 10   -  int ( a [ i ])))   %  mod      else :          if  int ( a [ i ])   <  int ( b [ i ]):  x  =   0          if  int ( a [ i ])   >  int ( b [ i ]):  y  =   0          if  a [ i ]   !=  b [ i ]:  z  =   0 res  =  pow ( 10 ,  a . count ( '?' )   +  b . count ( '?' ),  mod ) print (( res  -  x  -  y  +  z )   %  mod )",pln pun pln pun pln pun pln pun pln pun pln pun pln pun pln pun pln pun lit pun lit pun pln pun pln pun pln pun pln lit pun pln lit pun pln lit kwd pln kwd pln pun pln pun pln kwd pln pun pln pun pln pun pln str pln kwd pln pun pln pun pln pun pln str pun pln pun pln pun pln pun pln lit pun pln pun pln pln pun pln pun pln pun pln lit pun pln pun pln pln pun pln pun pln pun pln lit pun pln pun pln pln kwd pln pun pln pun pln pun pln str pun pln pun pln pun pln pun pln pun lit pln pun pln pun pln pun pln pun pln pun pln pln pun pln pun pln pun pln pun pln pun pln pun pln pun pln pun pln lit pun pln pun pln pln kwd pln pun pln pun pln pun pln str pun pln pun pln pun pln pun pln pun pln pun pln pun pln pun pln pun pln lit pun pln pun pln pln pun pln pun pln pun pln pun lit pln pun pln pun pln pun pln pun pln pun pln pln kwd pun pln kwd pln pun pln pun pln pun pln pun pln pun pln pun pln pun pln pun pln lit pln kwd pln pun pln pun pln pun pln pun pln pun pln pun pln pun pln pun pln lit pln kwd pln pun pln pun pln pun pln pun pln pun pln pun pln lit pln pun pln pun lit pun pln pun pln pun str pun pln pun pln pun pln pun str pun pln pun kwd pun pln pun pln pun pln pun pln pun pln pun pln pun,560 ms,600 KB,296
3667598,2013-05-04 12:54:00,neko13,297B - Fish Weight,Python 3,Accepted,9,88,"rd  =   lambda :  list ( map ( int ,  input (). split ()))   rd () a  =  sorted ( rd (),  reverse = True ) b  =  sorted ( rd (),  reverse = True ) if  len ( a )   >  len ( b ):   print ( ""YES"" );  exit () for  i  in  range ( len ( a )):    if  a [ i ]   >  b [ i ]:   print ( ""YES"" );  exit () print ( ""NO"" )",pln pun pln kwd pun pln pun pln pun pln pun pln pun pln pun pln pln pun pln pun pln pun pln pun pln pun kwd pun pln pun pln pun pln pun pln pun kwd pun kwd pln pun pln pun pln pun pln pun pln pun pln kwd pun str pun pln pun kwd pln kwd pln pun pln pun pln pun pln kwd pln pun pln pun pln pun pln pun pln pun pln kwd pun str pun pln pun kwd pun str pun,390 ms,12400 KB,297
48294042,2019-01-12 16:51:00,The_Pacific_Ocean,298B - Sail,Python 3,Accepted,13,129,"t ,  sx ,  sy ,  ex ,  ey  =  map ( int ,  input (). split ()) d  =   { 'W' : max ( 0 ,  sx  -  ex ),   'E' : max ( 0 ,  ex  -  sx ),   'N' : max ( 0 ,  ey  -  sy ),   'S' : max ( 0 ,  sy  -  ey )}   for   ( i ,  c )   in  enumerate ( input (), 1 ): 	 	 if  d [ c ]   >   0 : 		d [ c ]   -=   1   	 if  any ( d . values ())   ==   False : 		 print ( i ) 		 break else :    print (- 1 )",pln pun pln pun pln pun pln pun pln pun pln pun pln pun pln pun pln pun pln pun pln pun str pun pln pun lit pun pln pun pln pun pln str pun pln pun lit pun pln pun pln pun pln str pun pln pun lit pun pln pun pln pun pln str pun pln pun lit pun pln pun pln pun pln kwd pln pun pln pun pln pun pln kwd pln pun pln pun lit pun pln pln kwd pln pun pln pun pln pun pln lit pun pln pun pln pun pln pun pln lit pln pln kwd pln pun pln pun pln pun pln pun pln kwd pun pln kwd pun pln pun pln kwd kwd pun pln kwd pun lit pun,342 ms,300 KB,298
